Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
Baden-Württemberg,LK Göppingen,A15-A34,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Göppingen,A15-A34,W,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Göppingen,A15-A34,W,2,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Göppingen,A15-A34,W,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A15-A34,W,2,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A15-A34,W,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A15-A34,W,4,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A15-A34,W,8,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A15-A34,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Göppingen,A15-A34,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A15-A34,W,3,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A35-A59,M,1,0,1583280000000,0,2020-03-04
Baden-Württemberg,LK Göppingen,A35-A59,M,2,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Göppingen,A35-A59,M,2,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Göppingen,A35-A59,M,3,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Göppingen,A35-A59,M,2,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Göppingen,A35-A59,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Göppingen,A35-A59,M,6,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A35-A59,M,6,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A35-A59,M,10,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A35-A59,M,9,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A35-A59,M,2,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Göppingen,A35-A59,M,3,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A35-A59,M,7,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A35-A59,M,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Göppingen,A35-A59,W,2,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Göppingen,A35-A59,W,2,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Göppingen,A35-A59,W,6,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Göppingen,A35-A59,W,3,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Göppingen,A35-A59,W,2,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Göppingen,A35-A59,W,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Göppingen,A35-A59,W,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A35-A59,W,4,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A35-A59,W,8,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A35-A59,W,8,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A35-A59,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A35-A59,W,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A35-A59,W,6,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A60-A79,M,3,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A60-A79,M,2,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A60-A79,M,3,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A60-A79,M,4,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A60-A79,M,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Göppingen,A60-A79,M,3,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A60-A79,M,3,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A60-A79,W,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Göppingen,A60-A79,W,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Göppingen,A60-A79,W,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Göppingen,A60-A79,W,2,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A60-A79,W,3,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A60-A79,W,3,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A60-A79,W,4,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A60-A79,W,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A60-A79,W,1,0,1584835200000,0,2020-03-22
Baden-Württemberg,LK Göppingen,A60-A79,W,2,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A60-A79,W,4,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A60-A79,W,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Göppingen,A80+,M,1,1,1583971200000,0,2020-03-12
Baden-Württemberg,LK Göppingen,A80+,M,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A80+,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A80+,M,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A80+,M,1,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Göppingen,A80+,M,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A80+,M,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Göppingen,A80+,W,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Göppingen,A80+,W,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Göppingen,unbekannt,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A00-A04,W,1,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A05-A14,M,1,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A05-A14,W,1,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,1584144000000,0,2020-03-14
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,3,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,3,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,5,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,2,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,2,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,2,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A15-A34,M,1,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,1,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,2,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,3,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,8,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,2,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,4,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,1,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A15-A34,W,1,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,1583712000000,0,2020-03-09
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,3,0,1583971200000,0,2020-03-12
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,1584144000000,0,2020-03-14
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,8,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,9,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,7,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,7,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,6,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,8,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,4,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,9,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,4,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,2,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,2,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A35-A59,M,1,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,1583452800000,0,2020-03-06
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,1583712000000,0,2020-03-09
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,1583971200000,0,2020-03-12
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,3,0,1584144000000,0,2020-03-14
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,9,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,4,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,1,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,2,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,7,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,4,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,14,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,2,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,3,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A35-A59,W,3,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1583971200000,0,2020-03-12
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,3,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,2,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,6,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,5,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1585008000000,1,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,2,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,3,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A60-A79,M,1,1,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,1583712000000,0,2020-03-09
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,1583798400000,0,2020-03-10
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,2,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,7,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,7,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,2,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,2,0,1585094400000,0,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,1,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A60-A79,W,3,0,1585180800000,1,2020-03-26
Nordrhein-Westfalen,LK Mettmann,A80+,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,LK Mettmann,A80+,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A80+,M,1,1,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A80+,M,1,1,1584662400000,0,2020-03-20
Nordrhein-Westfalen,LK Mettmann,A80+,M,2,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,LK Mettmann,A80+,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,LK Mettmann,A80+,M,2,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,LK Mettmann,A80+,W,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,LK Mettmann,A80+,W,1,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,LK Mettmann,unbekannt,W,1,0,1584835200000,0,2020-03-22
Bayern,LK Bamberg,A00-A04,W,1,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A05-A14,M,1,0,1584057600000,0,2020-03-13
Bayern,LK Bamberg,A05-A14,M,1,0,1584921600000,0,2020-03-23
Bayern,LK Bamberg,A05-A14,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A05-A14,unbekannt,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A05-A14,W,1,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A05-A14,W,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A05-A14,W,2,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A15-A34,M,1,0,1584144000000,0,2020-03-14
Bayern,LK Bamberg,A15-A34,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Bamberg,A15-A34,M,2,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A15-A34,M,3,0,1584921600000,0,2020-03-23
Bayern,LK Bamberg,A15-A34,M,4,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A15-A34,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A15-A34,M,6,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A15-A34,unbekannt,1,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A15-A34,W,1,0,1584057600000,0,2020-03-13
Bayern,LK Bamberg,A15-A34,W,1,0,1584144000000,0,2020-03-14
Bayern,LK Bamberg,A15-A34,W,1,0,1584230400000,0,2020-03-15
Bayern,LK Bamberg,A15-A34,W,3,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A15-A34,W,2,0,1584748800000,1,2020-03-21
Bayern,LK Bamberg,A15-A34,W,2,0,1584921600000,1,2020-03-23
Bayern,LK Bamberg,A15-A34,W,1,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A15-A34,W,4,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A15-A34,W,2,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A35-A59,M,1,0,1584057600000,0,2020-03-13
Bayern,LK Bamberg,A35-A59,M,1,0,1584144000000,0,2020-03-14
Bayern,LK Bamberg,A35-A59,M,4,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A35-A59,M,1,0,1584662400000,1,2020-03-20
Bayern,LK Bamberg,A35-A59,M,1,0,1584748800000,1,2020-03-21
Bayern,LK Bamberg,A35-A59,M,1,0,1584835200000,0,2020-03-22
Bayern,LK Bamberg,A35-A59,M,2,0,1584921600000,0,2020-03-23
Bayern,LK Bamberg,A35-A59,M,4,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A35-A59,M,7,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A35-A59,M,5,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A35-A59,unbekannt,1,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A35-A59,unbekannt,1,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A35-A59,W,1,0,1584403200000,0,2020-03-17
Bayern,LK Bamberg,A35-A59,W,3,0,1584489600000,0,2020-03-18
Bayern,LK Bamberg,A35-A59,W,4,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A35-A59,W,1,0,1584662400000,0,2020-03-20
Bayern,LK Bamberg,A35-A59,W,1,0,1584662400000,1,2020-03-20
Bayern,LK Bamberg,A35-A59,W,1,0,1584748800000,1,2020-03-21
Bayern,LK Bamberg,A35-A59,W,1,0,1584835200000,1,2020-03-22
Bayern,LK Bamberg,A35-A59,W,2,0,1584921600000,0,2020-03-23
Bayern,LK Bamberg,A35-A59,W,4,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A35-A59,W,6,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A35-A59,W,7,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A60-A79,M,1,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A60-A79,M,2,0,1584921600000,0,2020-03-23
Bayern,LK Bamberg,A60-A79,M,1,0,1584921600000,1,2020-03-23
Bayern,LK Bamberg,A60-A79,M,2,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A60-A79,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A60-A79,W,1,0,1584057600000,0,2020-03-13
Bayern,LK Bamberg,A60-A79,W,1,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A60-A79,W,1,0,1585094400000,1,2020-03-25
Bayern,LK Bamberg,A80+,M,2,0,1585180800000,1,2020-03-26
Bayern,LK Bamberg,A80+,W,3,0,1584576000000,0,2020-03-19
Bayern,LK Bamberg,A80+,W,7,0,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A80+,W,1,1,1585008000000,0,2020-03-24
Bayern,LK Bamberg,A80+,W,6,0,1585180800000,1,2020-03-26
Bayern,SK Schwabach,A05-A14,M,1,0,1584403200000,0,2020-03-17
Bayern,SK Schwabach,A15-A34,M,1,0,1585094400000,1,2020-03-25
Bayern,SK Schwabach,A35-A59,M,2,0,1583971200000,0,2020-03-12
Bayern,SK Schwabach,A35-A59,M,1,0,1584230400000,0,2020-03-15
Bayern,SK Schwabach,A35-A59,M,1,0,1584576000000,0,2020-03-19
Bayern,SK Schwabach,A35-A59,M,1,0,1584921600000,0,2020-03-23
Bayern,SK Schwabach,A35-A59,M,3,0,1585094400000,1,2020-03-25
Bayern,SK Schwabach,A35-A59,W,1,0,1583020800000,0,2020-03-01
Bayern,SK Schwabach,A35-A59,W,1,0,1584403200000,0,2020-03-17
Bayern,SK Schwabach,A35-A59,W,1,0,1584576000000,0,2020-03-19
Bayern,SK Schwabach,A60-A79,unbekannt,2,0,1585008000000,0,2020-03-24
Bayern,SK Schwabach,A60-A79,W,1,0,1585180800000,1,2020-03-26
Rheinland-Pfalz,LK Bad Kreuznach,A00-A04,M,1,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,LK Bad Kreuznach,A05-A14,M,1,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,M,1,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,M,1,0,1584662400000,0,2020-03-20
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,M,1,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,W,1,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,W,1,0,1584576000000,0,2020-03-19
Rheinland-Pfalz,LK Bad Kreuznach,A15-A34,W,2,0,1584662400000,0,2020-03-20
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,1,0,1583798400000,0,2020-03-10
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,4,0,1583884800000,0,2020-03-11
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,2,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,2,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,1,0,1584489600000,0,2020-03-18
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,3,0,1584576000000,0,2020-03-19
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,1,0,1584662400000,0,2020-03-20
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,M,2,0,1584921600000,0,2020-03-23
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,2,0,1583884800000,0,2020-03-11
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,1,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,1,0,1584057600000,0,2020-03-13
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,1,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,2,0,1584489600000,0,2020-03-18
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,3,0,1584576000000,0,2020-03-19
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,3,0,1584662400000,0,2020-03-20
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,3,0,1584921600000,0,2020-03-23
Rheinland-Pfalz,LK Bad Kreuznach,A35-A59,W,3,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,M,2,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,M,1,0,1584576000000,0,2020-03-19
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,M,1,0,1584921600000,0,2020-03-23
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,M,2,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,W,1,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,W,1,0,1584489600000,0,2020-03-18
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,W,1,0,1584921600000,0,2020-03-23
Rheinland-Pfalz,LK Bad Kreuznach,A60-A79,W,2,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,LK Bad Kreuznach,unbekannt,M,2,0,1584662400000,0,2020-03-20
Rheinland-Pfalz,LK Bad Kreuznach,unbekannt,W,2,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A05-A14,W,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,3,0,1584316800000,0,2020-03-16
Niedersachsen,LK Hameln-Pyrmont,A15-A34,M,1,0,1584489600000,0,2020-03-18
Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A15-A34,W,1,0,1584748800000,0,2020-03-21
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1583798400000,0,2020-03-10
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1584144000000,0,2020-03-14
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1584230400000,0,2020-03-15
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1584489600000,0,2020-03-18
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,3,0,1584576000000,0,2020-03-19
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,2,0,1584748800000,0,2020-03-21
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1584921600000,0,2020-03-23
Niedersachsen,LK Hameln-Pyrmont,A35-A59,M,1,0,1585094400000,0,2020-03-25
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1583971200000,0,2020-03-12
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1584316800000,0,2020-03-16
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1584489600000,0,2020-03-18
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1584576000000,0,2020-03-19
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1585094400000,0,2020-03-25
Niedersachsen,LK Hameln-Pyrmont,A35-A59,W,1,0,1585094400000,1,2020-03-25
Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,1584316800000,0,2020-03-16
Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,1584489600000,0,2020-03-18
Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,1584576000000,0,2020-03-19
Niedersachsen,LK Hameln-Pyrmont,A60-A79,M,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A60-A79,W,1,0,1584662400000,0,2020-03-20
Niedersachsen,LK Hameln-Pyrmont,A80+,M,1,0,1585008000000,0,2020-03-24
Niedersachsen,LK Hameln-Pyrmont,A80+,M,1,0,1585094400000,1,2020-03-25
Berlin,SK Berlin Friedrichshain-Kreuzberg,A05-A14,W,1,0,1583366400000,0,2020-03-05
Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,1583798400000,0,2020-03-10
Berlin,SK Berlin Friedrichshain-Kreuzberg,A15-A34,M,1,0,1583884800000,0,2020-03-11
